Time,Electric Degrade,Electricity Availability,Communications Function,IT Function,Healthcare Function,Transportation Function,Emergency Services Functionality,Critical Manufacturing Functionality,Water Functionality,
1528,0.7,70,100,100,99.7,70,98,78,90,
1529,0.7,70,100,100,99.7,70,98,78,90,
1530,0.7,70,100,100,99.7,70,98,78,90,
1531,0.7,70,100,100,99.7,70,98,78,90,
1532,0.7,70,100,100,99.7,70,98,78,90,
1533,0.7,70,100,100,99.7,70,98,78,90,
1534,0.7,70,100,100,99.7,70,98,78,90,
1535,0.7,70,100,100,99.7,70,98,78,90,
1536,0.7,70,100,100,99.7,70,98,78,90,
1537,0.7,70,100,100,99.7,70,98,78,90,
1538,0.7,70,100,100,99.7,70,98,78,90,
1539,0.7,70,100,100,99.7,70,98,78,90,
1540,0.7,70,100,100,99.7,70,98,78,90,
1541,0.7,70,100,100,99.7,70,98,78,90,
1542,0.7,70,100,100,99.7,70,98,78,90,
1543,0.7,70,100,100,99.7,70,98,78,90,
1544,0.7,70,100,100,99.7,70,98,78,90,
1545,0.7,70,100,100,99.7,70,98,78,90,
1546,0.7,70,100,100,99.7,70,98,78,90,
1547,0.7,70,100,100,99.7,70,98,78,90,
1548,0.7,70,100,100,99.7,70,98,78,90,
1549,0.7,70,100,100,99.7,70,98,78,90,
1550,0.7,70,100,100,99.7,70,98,78,90,
1551,0.7,70,100,100,99.7,70,98,78,90,
1552,0.7,70,100,100,99.7,70,98,78,90,
1553,0.7,70,100,100,99.7,70,98,78,90,
1554,0.7,70,100,100,99.7,70,98,78,90,
1555,0.7,70,100,100,99.7,70,98,78,90,
1556,0.7,70,100,100,99.7,70,98,78,90,
1557,0.7,70,100,100,99.7,70,98,78,90,
1558,0.7,70,100,100,99.7,70,98,78,90,
1559,0.7,70,100,100,99.7,70,98,78,90,
1560,0.7,70,100,100,99.7,70,98,78,90,
1561,0.7,70,100,100,99.7,70,98,78,90,
1562,0.7,70,100,100,99.7,70,98,78,90,
1563,0.7,70,100,100,99.7,70,98,78,90,
1564,0.7,70,100,100,99.7,70,98,78,90,
1565,0.7,70,100,100,99.7,70,98,78,90,
1566,0.7,70,100,100,99.7,70,98,78,90,
1567,0.7,70,100,100,99.7,70,98,78,90,
1568,0.7,70,100,100,99.7,70,98,78,90,
1569,0.7,70,100,100,99.7,70,98,78,90,
1570,0.7,70,100,100,99.7,70,98,78,90,
1571,0.7,70,100,100,99.7,70,98,78,90,
1572,0.7,70,100,100,99.7,70,98,78,90,
1573,0.7,70,100,100,99.7,70,98,78,90,
1574,0.7,70,100,100,99.7,70,98,78,90,
1575,0.7,70,100,100,99.7,70,98,78,90,
1576,0.7,70,100,100,99.7,70,98,78,90,
1577,0.7,70,100,100,99.7,70,98,78,90,
1578,0.7,70,100,100,99.7,70,98,78,90,
1579,0.7,70,100,100,99.7,70,98,78,90,
1580,0.7,70,100,100,99.7,70,98,78,90,
1581,0.7,70,100,100,99.7,70,98,78,90,
1582,0.7,70,100,100,99.7,70,98,78,90,
1583,0.7,70,100,100,99.7,70,98,78,90,
1584,0.7,70,100,100,99.7,70,98,78,90,
1585,0.7,70,100,100,99.7,70,98,78,90,
1586,0.7,70,100,100,99.7,70,98,78,90,
1587,0.7,70,100,100,99.7,70,98,78,90,
1588,0.7,70,100,100,99.7,70,98,78,90,
1589,0.7,70,100,100,99.7,70,98,78,90,
1590,0.7,70,100,100,99.7,70,98,78,90,
1591,0.7,70,100,100,99.7,70,98,78,90,
1592,0.7,70,100,100,99.7,70,98,78,90,
1593,0.7,70,100,100,99.7,70,98,78,90,
1594,0.7,70,100,100,99.7,70,98,78,90,
1595,0.7,70,100,100,99.7,70,98,78,90,
1596,0.7,70,100,100,99.7,70,98,78,90,
1597,0.7,70,100,100,99.7,70,98,78,90,
1598,0.7,70,100,100,99.7,70,98,78,90,
1599,0.7,70,100,100,99.7,70,98,78,90,
1600,0.7,70,100,100,99.7,70,98,78,90,
1601,0.7,70,100,100,99.7,70,98,78,90,
1602,0.7,70,100,100,99.7,70,98,78,90,
1603,0.7,70,100,100,99.7,70,98,78,90,
1604,0.7,70,100,100,99.7,70,98,78,90,
1605,0.7,70,100,100,99.7,70,98,78,90,
1606,0.7,70,100,100,99.7,70,98,78,90,
1607,0.7,70,100,100,99.7,70,98,78,90,
1608,0.7,70,100,100,99.7,70,98,78,90,
1609,0.7,70,100,100,99.7,70,98,78,90,
1610,0.7,70,100,100,99.7,70,98,78,90,
1611,0.7,70,100,100,99.7,70,98,78,90,
1612,0.7,70,100,100,99.7,70,98,78,90,
1613,0.7,70,100,100,99.7,70,98,78,90,
1614,0.7,70,100,100,99.7,70,98,78,90,
1615,0.7,70,100,100,99.7,70,98,78,90,
1616,0.7,70,100,100,99.7,70,98,78,90,
1617,0.7,70,100,100,99.7,70,98,78,90,
1618,0.7,70,100,100,99.7,70,98,78,90,
1619,0.7,70,100,100,99.7,70,98,78,90,
1620,0.7,70,100,100,99.7,70,98,78,90,
1621,0.7,70,100,100,99.7,70,98,78,90,
1622,0.7,70,100,100,99.7,70,98,78,90,
1623,0.7,70,100,100,99.7,70,98,78,90,
1624,0.7,70,100,100,99.7,70,98,78,90,
1625,0.7,70,100,100,99.7,70,98,78,90,
1626,0.7,70,100,100,99.7,70,98,78,90,
1627,0.7,70,100,100,99.7,70,98,78,90,
1628,0.7,70,100,100,99.7,70,98,78,90,
1629,0.7,70,100,100,99.7,70,98,78,90,
1630,0.7,70,100,100,99.7,70,98,78,90,
1631,0.7,70,100,100,99.7,70,98,78,90,
1632,0.7,70,100,100,99.7,70,98,78,90,
1633,0.7,70,100,100,99.7,70,98,78,90,
1634,0.7,70,100,100,99.7,70,98,78,90,
1635,0.7,70,100,100,99.7,70,98,78,90,
1636,0.7,70,100,100,99.7,70,98,78,90,
1637,0.7,70,100,100,99.7,70,98,78,90,
1638,0.7,70,100,100,99.7,70,98,78,90,
1639,0.7,70,100,100,99.7,70,98,78,90,
1640,0.7,70,100,100,99.7,70,98,78,90,
1641,0.7,70,100,100,99.7,70,98,78,90,
1642,0.7,70,100,100,99.7,70,98,78,90,
1643,0.7,70,100,100,99.7,70,98,78,90,
1644,0.7,70,100,100,99.7,70,98,78,90,
1645,0.7,70,100,100,99.7,70,98,78,90,
1646,0.7,70,100,100,99.7,70,98,78,90,
1647,0.7,70,100,100,99.7,70,98,78,90,
1648,0.7,70,100,100,99.7,70,98,78,90,
1649,0.7,70,100,100,99.7,70,98,78,90,
1650,0.7,70,100,100,99.7,70,98,78,90,
1651,0.7,70,100,100,99.7,70,98,78,90,
1652,0.7,70,100,100,99.7,70,98,78,90,
1653,0.7,70,100,100,99.7,70,98,78,90,
1654,0.7,70,100,100,99.7,70,98,78,90,
1655,0.7,70,100,100,99.7,70,98,78,90,
1656,0.7,70,100,100,99.7,70,98,78,90,
1657,0.7,70,100,100,99.7,70,98,78,90,
1658,0.7,70,100,100,99.7,70,98,78,90,
1659,0.7,70,100,100,99.7,70,98,78,90,
1660,0.7,70,100,100,99.7,70,98,78,90,
1661,0.7,70,100,100,99.7,70,98,78,90,
1662,0.7,70,100,100,99.7,70,98,78,90,
1663,0.7,70,100,100,99.7,70,98,78,90,
1664,0.7,70,100,100,99.7,70,98,78,90,
1665,0.7,70,100,100,99.7,70,98,78,90,
1666,0.7,70,100,100,99.7,70,98,78,90,
1667,0.7,70,100,100,99.7,70,98,78,90,
1668,0.7,70,100,100,99.7,70,98,78,90,
1669,0.7,70,100,100,99.7,70,98,78,90,
1670,0.7,70,100,100,99.7,70,98,78,90,
1671,0.7,70,100,100,99.7,70,98,78,90,
1672,0.7,70,100,100,99.7,70,98,78,90,
1673,0.7,70,100,100,99.7,70,98,78,90,
1674,0.7,70,100,100,99.7,70,98,78,90,
1675,0.7,70,100,100,99.7,70,98,78,90,
1676,0.7,70,100,100,99.7,70,98,78,90,
1677,0.7,70,100,100,99.7,70,98,78,90,
1678,0.7,70,100,100,99.7,70,98,78,90,
1679,0.7,70,100,100,99.7,70,98,78,90,
1680,0.7,70,100,100,99.7,70,98,78,90,
1681,0.7,70,100,100,99.7,70,98,78,90,
1682,0.7,70,100,100,99.7,70,98,78,90,
1683,0.7,70,100,100,99.7,70,98,78,90,
1684,0.7,70,100,100,99.7,70,98,78,90,
1685,0.7,70,100,100,99.7,70,98,78,90,
1686,0.7,70,100,100,99.7,70,98,78,90,
1687,0.7,70,100,100,99.7,70,98,78,90,
1688,0.7,70,100,100,99.7,70,98,78,90,
1689,0.7,70,100,100,99.7,70,98,78,90,
1690,0.7,70,100,100,99.7,70,98,78,90,
1691,0.7,70,100,100,99.7,70,98,78,90,
1692,0.7,70,100,100,99.7,70,98,78,90,
1693,0.7,70,100,100,99.7,70,98,78,90,
1694,0.7,70,100,100,99.7,70,98,78,90,
1695,0.7,70,100,100,99.7,70,98,78,90,
1696,0.7,70,100,100,99.7,70,98,78,90,
1697,0.7,70,100,100,99.7,70,98,78,90,
1698,0.7,70,100,100,99.7,70,98,78,90,
1699,0.7,70,100,100,99.7,70,98,78,90,
1700,0.7,70,100,100,99.7,70,98,78,90,
1701,0.7,70,100,100,99.7,70,98,78,90,
1702,0.7,70,100,100,99.7,70,98,78,90,
1703,0.7,70,100,100,99.7,70,98,78,90,
1704,0.7,70,100,100,99.7,70,98,78,90,
1705,0.7,70,100,100,99.7,70,98,78,90,
1706,0.7,70,100,100,99.7,70,98,78,90,
1707,0.7,70,100,100,99.7,70,98,78,90,
1708,0.7,70,100,100,99.7,70,98,78,90,
1709,0.7,70,100,100,99.7,70,98,78,90,
1710,0.7,70,100,100,99.7,70,98,78,90,
1711,0.7,70,100,100,99.7,70,98,78,90,
1712,0.7,70,100,100,99.7,70,98,78,90,
1713,0.7,70,100,100,99.7,70,98,78,90,
1714,0.7,70,100,100,99.7,70,98,78,90,
1715,0.7,70,100,100,99.7,70,98,78,90,
1716,0.7,70,100,100,99.7,70,98,78,90,
1717,0.7,70,100,100,99.7,70,98,78,90,
1718,0.7,70,100,100,99.7,70,98,78,90,
1719,0.7,70,100,100,99.7,70,98,78,90,
1720,0.7,70,100,100,99.7,70,98,78,90,
1721,0.7,70,100,100,99.7,70,98,78,90,
1722,0.7,70,100,100,99.7,70,98,78,90,
1723,0.7,70,100,100,99.7,70,98,78,90,
1724,0.7,70,100,100,99.7,70,98,78,90,
1725,0.7,70,100,100,99.7,70,98,78,90,
1726,0.7,70,100,100,99.7,70,98,78,90,
1727,0.7,70,100,100,99.7,70,98,78,90,
1728,0.7,70,100,100,99.7,70,98,78,90,
1729,0.7,70,100,100,99.7,70,98,78,90,
1730,0.7,70,100,100,99.7,70,98,78,90,
1731,0.7,70,100,100,99.7,70,98,78,90,
1732,0.7,70,100,100,99.7,70,98,78,90,
1733,0.7,70,100,100,99.7,70,98,78,90,
1734,0.7,70,100,100,99.7,70,98,78,90,
1735,0.7,70,100,100,99.7,70,98,78,90,
1736,0.7,70,100,100,99.7,70,98,78,90,
1737,0.7,70,100,100,99.7,70,98,78,90,
1738,0.7,70,100,100,99.7,70,98,78,90,
1739,0.7,70,100,100,99.7,70,98,78,90,
1740,0.7,70,100,100,99.7,70,98,78,90,
1741,0.7,70,100,100,99.7,70,98,78,90,
1742,0.7,70,100,100,99.7,70,98,78,90,
1743,0.7,70,100,100,99.7,70,98,78,90,
1744,0.7,70,100,100,99.7,70,98,78,90,
1745,0.7,70,100,100,99.7,70,98,78,90,
1746,0.7,70,100,100,99.7,70,98,78,90,
1747,0.7,70,100,100,99.7,70,98,78,90,
1748,0.7,70,100,100,99.7,70,98,78,90,
1749,0.7,70,100,100,99.7,70,98,78,90,
1750,0.7,70,100,100,99.7,70,98,78,90,
1751,0.7,70,100,100,99.7,70,98,78,90,
1752,0.7,70,100,100,99.7,70,98,78,90,
1753,0.7,70,100,100,99.7,70,98,78,90,
1754,0.7,70,100,100,99.7,70,98,78,90,
1755,0.7,70,100,100,99.7,70,98,78,90,
1756,0.7,70,100,100,99.7,70,98,78,90,
1757,0.7,70,100,100,99.7,70,98,78,90,
1758,0.7,70,100,100,99.7,70,98,78,90,
1759,0.7,70,100,100,99.7,70,98,78,90,
1760,0.7,70,100,100,99.7,70,98,78,90,
1761,0.7,70,100,100,99.7,70,98,78,90,
1762,0.7,70,100,100,99.7,70,98,78,90,
1763,0.7,70,100,100,99.7,70,98,78,90,
1764,0.7,70,100,100,99.7,70,98,78,90,
1765,0.7,70,100,100,99.7,70,98,78,90,
1766,0.7,70,100,100,99.7,70,98,78,90,
1767,0.7,70,100,100,99.7,70,98,78,90,
1768,0.7,70,100,100,99.7,70,98,78,90,
1769,0.7,70,100,100,99.7,70,98,78,90,
1770,0.7,70,100,100,99.7,70,98,78,90,
1771,0.7,70,100,100,99.7,70,98,78,90,
1772,0.7,70,100,100,99.7,70,98,78,90,
1773,0.7,70,100,100,99.7,70,98,78,90,
1774,0.7,70,100,100,99.7,70,98,78,90,
1775,0.7,70,100,100,99.7,70,98,78,90,
1776,0.7,70,100,100,99.7,70,98,78,90,
1777,0.7,70,100,100,99.7,70,98,78,90,
1778,0.7,70,100,100,99.7,70,98,78,90,
1779,0.7,70,100,100,99.7,70,98,78,90,
1780,0.7,70,100,100,99.7,70,98,78,90,
1781,0.7,70,100,100,99.7,70,98,78,90,
1782,0.7,70,100,100,99.7,70,98,78,90,
1783,0.7,70,100,100,99.7,70,98,78,90,
1784,0.7,70,100,100,99.7,70,98,78,90,
1785,0.7,70,100,100,99.7,70,98,78,90,
1786,0.7,70,100,100,99.7,70,98,78,90,
1787,0.7,70,100,100,99.7,70,98,78,90,
1788,0.7,70,100,100,99.7,70,98,78,90,
1789,0.7,70,100,100,99.7,70,98,78,90,
1790,0.7,70,100,100,99.7,70,98,78,90,
1791,0.7,70,100,100,99.7,70,98,78,90,
1792,0.7,70,100,100,99.7,70,98,78,90,
1793,0.7,70,100,100,99.7,70,98,78,90,
1794,0.7,70,100,100,99.7,70,98,78,90,
1795,0.7,70,100,100,99.7,70,98,78,90,
1796,0.7,70,100,100,99.7,70,98,78,90,
1797,0.7,70,100,100,99.7,70,98,78,90,
1798,0.7,70,100,100,99.7,70,98,78,90,
1799,0.7,70,100,100,99.7,70,98,78,90,
1800,0.7,70,100,100,99.7,70,98,78,90,
1801,0.7,70,100,100,99.7,70,98,78,90,
1802,0.7,70,100,100,99.7,70,98,78,90,
1803,0.7,70,100,100,99.7,70,98,78,90,
1804,0.7,70,100,100,99.7,70,98,78,90,
1805,0.7,70,100,100,99.7,70,98,78,90,
1806,0.7,70,100,100,99.7,70,98,78,90,
1807,0.7,70,100,100,99.7,70,98,78,90,
1808,0.7,70,100,100,99.7,70,98,78,90,
1809,0.7,70,100,100,99.7,70,98,78,90,
1810,0.7,70,100,100,99.7,70,98,78,90,
1811,0.7,70,100,100,99.7,70,98,78,90,
1812,0.7,70,100,100,99.7,70,98,78,90,
1813,0.7,70,100,100,99.7,70,98,78,90,
1814,0.7,70,100,100,99.7,70,98,78,90,
1815,0.7,70,100,100,99.7,70,98,78,90,
1816,0.7,70,100,100,99.7,70,98,78,90,
1817,0.7,70,100,100,99.7,70,98,78,90,
1818,0.7,70,100,100,99.7,70,98,78,90,
1819,0.7,70,100,100,99.7,70,98,78,90,
1820,0.7,70,100,100,99.7,70,98,78,90,
1821,0.7,70,100,100,99.7,70,98,78,90,
1822,0.7,70,100,100,99.7,70,98,78,90,
1823,0.7,70,100,100,99.7,70,98,78,90,
1824,0.7,70,100,100,99.7,70,98,78,90,
1825,0.7,70,100,100,99.7,70,98,78,90,
1826,0.7,70,100,100,99.7,70,98,78,90,
1827,0.7,70,100,100,99.7,70,98,78,90,
1828,0.7,70,100,100,99.7,70,98,78,90,
1829,0.7,70,100,100,99.7,70,98,78,90,
1830,0.7,70,100,100,99.7,70,98,78,90,
1831,0.7,70,100,100,99.7,70,98,78,90,
1832,0.7,70,100,100,99.7,70,98,78,90,
1833,0.7,70,100,100,99.7,70,98,78,90,
1834,0.7,70,100,100,99.7,70,98,78,90,
1835,0.7,70,100,100,99.7,70,98,78,90,
1836,0.7,70,100,100,99.7,70,98,78,90,
1837,0.7,70,100,100,99.7,70,98,78,90,
1838,0.7,70,100,100,99.7,70,98,78,90,
1839,0.7,70,100,100,99.7,70,98,78,90,
1840,0.7,70,100,100,99.7,70,98,78,90,
1841,0.7,70,100,100,99.7,70,98,78,90,
1842,0.7,70,100,100,99.7,70,98,78,90,
1843,0.7,70,100,100,99.7,70,98,78,90,
1844,0.7,70,100,100,99.7,70,98,78,90,
1845,0.7,70,100,100,99.7,70,98,78,90,
1846,0.7,70,100,100,99.7,70,98,78,90,
1847,0.7,70,100,100,99.7,70,98,78,90,
1848,0.7,70,100,100,99.7,70,98,78,90,
1849,0.7,70,100,100,99.7,70,98,78,90,
1850,0.7,70,100,100,99.7,70,98,78,90,
1851,0.7,70,100,100,99.7,70,98,78,90,
1852,0.7,70,100,100,99.7,70,98,78,90,
1853,0.7,70,100,100,99.7,70,98,78,90,
1854,0.7,70,100,100,99.7,70,98,78,90,
1855,0.7,70,100,100,99.7,70,98,78,90,
1856,0.7,70,100,100,99.7,70,98,78,90,
1857,0.7,70,100,100,99.7,70,98,78,90,
1858,0.7,70,100,100,99.7,70,98,78,90,
1859,0.7,70,100,100,99.7,70,98,78,90,
1860,0.7,70,100,100,99.7,70,98,78,90,
1861,0.7,70,100,100,99.7,70,98,78,90,
1862,0.7,70,100,100,99.7,70,98,78,90,
1863,0.7,70,100,100,99.7,70,98,78,90,
1864,0.7,70,100,100,99.7,70,98,78,90,
1865,0.7,70,100,100,99.7,70,98,78,90,
1866,0.7,70,100,100,99.7,70,98,78,90,
1867,0.7,70,100,100,99.7,70,98,78,90,
1868,0.7,70,100,100,99.7,70,98,78,90,
1869,0.7,70,100,100,99.7,70,98,78,90,
1870,0.7,70,100,100,99.7,70,98,78,90,
1871,0.7,70,100,100,99.7,70,98,78,90,
1872,0.7,70,100,100,99.7,70,98,78,90,
1873,0.7,70,100,100,99.7,70,98,78,90,
1874,0.7,70,100,100,99.7,70,98,78,90,
1875,0.7,70,100,100,99.7,70,98,78,90,
1876,0.7,70,100,100,99.7,70,98,78,90,
1877,0.7,70,100,100,99.7,70,98,78,90,
1878,0.7,70,100,100,99.7,70,98,78,90,
1879,0.7,70,100,100,99.7,70,98,78,90,
1880,0.7,70,100,100,99.7,70,98,78,90,
1881,0.7,70,100,100,99.7,70,98,78,90,
1882,0.7,70,100,100,99.7,70,98,78,90,
1883,0.7,70,100,100,99.7,70,98,78,90,
1884,0.7,70,100,100,99.7,70,98,78,90,
1885,0.7,70,100,100,99.7,70,98,78,90,
1886,0.7,70,100,100,99.7,70,98,78,90,
1887,0.7,70,100,100,99.7,70,98,78,90,
1888,0.7,70,100,100,99.7,70,98,78,90,
1889,0.7,70,100,100,99.7,70,98,78,90,
1890,0.7,70,100,100,99.7,70,98,78,90,
1891,0.7,70,100,100,99.7,70,98,78,90,
1892,0.7,70,100,100,99.7,70,98,78,90,
1893,0.7,70,100,100,99.7,70,98,78,90,
1894,0.7,70,100,100,99.7,70,98,78,90,
1895,0.7,70,100,100,99.7,70,98,78,90,
1896,0.7,70,100,100,99.7,70,98,78,90,
1897,0.7,70,100,100,99.7,70,98,78,90,
1898,0.7,70,100,100,99.7,70,98,78,90,
1899,0.7,70,100,100,99.7,70,98,78,90,
1900,0.7,70,100,100,99.7,70,98,78,90,
1901,0.7,70,100,100,99.7,70,98,78,90,
1902,0.7,70,100,100,99.7,70,98,78,90,
1903,0.7,70,100,100,99.7,70,98,78,90,
1904,0.7,70,100,100,99.7,70,98,78,90,
1905,0.7,70,100,100,99.7,70,98,78,90,
1906,0.7,70,100,100,99.7,70,98,78,90,
1907,0.7,70,100,100,99.7,70,98,78,90,
1908,0.7,70,100,100,99.7,70,98,78,90,
1909,0.7,70,100,100,99.7,70,98,78,90,
1910,0.7,70,100,100,99.7,70,98,78,90,
1911,0.7,70,100,100,99.7,70,98,78,90,
1912,0.7,70,100,100,99.7,70,98,78,90,
1913,0.7,70,100,100,99.7,70,98,78,90,
1914,0.7,70,100,100,99.7,70,98,78,90,
1915,0.7,70,100,100,99.7,70,98,78,90,
1916,0.7,70,100,100,99.7,70,98,78,90,
1917,0.7,70,100,100,99.7,70,98,78,90,
1918,0.7,70,100,100,99.7,70,98,78,90,
1919,0.7,70,100,100,99.7,70,98,78,90,
1920,0.7,70,100,100,99.7,70,98,78,90,
1921,0.7,70,100,100,99.7,70,98,78,90,
1922,0.7,70,100,100,99.7,70,98,78,90,
1923,0.7,70,100,100,99.7,70,98,78,90,
1924,0.7,70,100,100,99.7,70,98,78,90,
1925,0.7,70,100,100,99.7,70,98,78,90,
1926,0.7,70,100,100,99.7,70,98,78,90,
1927,0.7,70,100,100,99.7,70,98,78,90,
1928,0.7,70,100,100,99.7,70,98,78,90,
1929,0.7,70,100,100,99.7,70,98,78,90,
1930,0.7,70,100,100,99.7,70,98,78,90,
1931,0.7,70,100,100,99.7,70,98,78,90,
1932,0.7,70,100,100,99.7,70,98,78,90,
1933,0.7,70,100,100,99.7,70,98,78,90,
1934,0.7,70,100,100,99.7,70,98,78,90,
1935,0.7,70,100,100,99.7,70,98,78,90,
1936,0.7,70,100,100,99.7,70,98,78,90,
1937,0.7,70,100,100,99.7,70,98,78,90,
1938,0.7,70,100,100,99.7,70,98,78,90,
1939,0.7,70,100,100,99.7,70,98,78,90,
1940,0.7,70,100,100,99.7,70,98,78,90,
1941,0.7,70,100,100,99.7,70,98,78,90,
1942,0.7,70,100,100,99.7,70,98,78,90,
1943,0.7,70,100,100,99.7,70,98,78,90,
1944,0.7,70,100,100,99.7,70,98,78,90,
1945,0.7,70,100,100,99.7,70,98,78,90,
1946,0.7,70,100,100,99.7,70,98,78,90,
1947,0.7,70,100,100,99.7,70,98,78,90,
1948,0.7,70,100,100,99.7,70,98,78,90,
1949,0.7,70,100,100,99.7,70,98,78,90,
1950,0.7,70,100,100,99.7,70,98,78,90,
1951,0.7,70,100,100,99.7,70,98,78,90,
1952,0.7,70,100,100,99.7,70,98,78,90,
1953,0.7,70,100,100,99.7,70,98,78,90,
1954,0.7,70,100,100,99.7,70,98,78,90,
1955,0.7,70,100,100,99.7,70,98,78,90,
1956,0.7,70,100,100,99.7,70,98,78,90,
1957,0.7,70,100,100,99.7,70,98,78,90,
1958,0.7,70,100,100,99.7,70,98,78,90,
1959,0.7,70,100,100,99.7,70,98,78,90,
1960,0.7,70,100,100,99.7,70,98,78,90,
1961,0.7,70,100,100,99.7,70,98,78,90,
1962,0.7,70,100,100,99.7,70,98,78,90,
1963,0.7,70,100,100,99.7,70,98,78,90,
1964,0.7,70,100,100,99.7,70,98,78,90,
1965,0.7,70,100,100,99.7,70,98,78,90,
1966,0.7,70,100,100,99.7,70,98,78,90,
1967,0.7,70,100,100,99.7,70,98,78,90,
1968,0.7,70,100,100,99.7,70,98,78,90,
1969,0.7,70,100,100,99.7,70,98,78,90,
1970,0.7,70,100,100,99.7,70,98,78,90,
1971,0.7,70,100,100,99.7,70,98,78,90,
1972,0.7,70,100,100,99.7,70,98,78,90,
1973,0.7,70,100,100,99.7,70,98,78,90,
1974,0.7,70,100,100,99.7,70,98,78,90,
1975,0.7,70,100,100,99.7,70,98,78,90,
1976,0.7,70,100,100,99.7,70,98,78,90,
1977,0.7,70,100,100,99.7,70,98,78,90,
1978,0.7,70,100,100,99.7,70,98,78,90,
1979,0.7,70,100,100,99.7,70,98,78,90,
1980,0.7,70,100,100,99.7,70,98,78,90,
1981,0.7,70,100,100,99.7,70,98,78,90,
1982,0.7,70,100,100,99.7,70,98,78,90,
1983,0.7,70,100,100,99.7,70,98,78,90,
1984,0.7,70,100,100,99.7,70,98,78,90,
1985,0.7,70,100,100,99.7,70,98,78,90,
1986,0.7,70,100,100,99.7,70,98,78,90,
1987,0.7,70,100,100,99.7,70,98,78,90,
1988,0.7,70,100,100,99.7,70,98,78,90,
1989,0.7,70,100,100,99.7,70,98,78,90,
1990,0.7,70,100,100,99.7,70,98,78,90,
1991,0.7,70,100,100,99.7,70,98,78,90,
1992,0.7,70,100,100,99.7,70,98,78,90,
1993,0.7,70,100,100,99.7,70,98,78,90,
1994,0.7,70,100,100,99.7,70,98,78,90,
1995,0.7,70,100,100,99.7,70,98,78,90,
1996,0.7,70,100,100,99.7,70,98,78,90,
1997,0.7,70,100,100,99.7,70,98,78,90,
1998,0.7,70,100,100,99.7,70,98,78,90,
1999,0.7,70,100,100,99.7,70,98,78,90,
2000,0.7,70,100,100,99.7,70,98,78,90,
2001,0.7,70,100,100,99.7,70,98,78,90,
2002,0.7,70,100,100,99.7,70,98,78,90,
2003,0.7,70,100,100,99.7,70,98,78,90,
2004,0.7,70,100,100,99.7,70,98,78,90,
2005,0.7,70,100,100,99.7,70,98,78,90,
2006,0.7,70,100,100,99.7,70,98,78,90,
2007,0.7,70,100,100,99.7,70,98,78,90,
2008,0.7,70,100,100,99.7,70,98,78,90,
2009,0.7,70,100,100,99.7,70,98,78,90,
2010,0.7,70,100,100,99.7,70,98,78,90,
2011,0.7,70,100,100,99.7,70,98,78,90,
2012,0.7,70,100,100,99.7,70,98,78,90,
2013,0.7,70,100,100,99.7,70,98,78,90,
2014,0.7,70,100,100,99.7,70,98,78,90,
2015,0.7,70,100,100,99.7,70,98,78,90,
2016,0.7,70,100,100,99.7,70,98,78,90,
2017,0.7,70,100,100,99.7,70,98,78,90,
2018,0.7,70,100,100,99.7,70,98,78,90,
2019,0.7,70,100,100,99.7,70,98,78,90,
2020,0.7,70,100,100,99.7,70,98,78,90,
2021,0.7,70,100,100,99.7,70,98,78,90,
2022,0.7,70,100,100,99.7,70,98,78,90,
2023,0.7,70,100,100,99.7,70,98,78,90,
2024,0.7,70,100,100,99.7,70,98,78,90,
2025,0.7,70,100,100,99.7,70,98,78,90,
2026,0.7,70,100,100,99.7,70,98,78,90,
2027,0.7,70,100,100,99.7,70,98,78,90,
2028,0.7,70,100,100,99.7,70,98,78,90,
2029,0.7,70,100,100,99.7,70,98,78,90,
2030,0.7,70,100,100,99.7,70,98,78,90,
2031,0.7,70,100,100,99.7,70,98,78,90,
2032,0.7,70,100,100,99.7,70,98,78,90,
2033,0.7,70,100,100,99.7,70,98,78,90,
2034,0.7,70,100,100,99.7,70,98,78,90,
2035,0.7,70,100,100,99.7,70,98,78,90,
2036,0.7,70,100,100,99.7,70,98,78,90,
2037,0.7,70,100,100,99.7,70,98,78,90,
2038,0.7,70,100,100,99.7,70,98,78,90,
2039,0.7,70,100,100,99.7,70,98,78,90,
2040,0.7,70,100,100,99.7,70,98,78,90,
2041,0.7,70,100,100,99.7,70,98,78,90,
2042,0.7,70,100,100,99.7,70,98,78,90,
2043,0.7,70,100,100,99.7,70,98,78,90,
2044,0.7,70,100,100,99.7,70,98,78,90,
2045,0.7,70,100,100,99.7,70,98,78,90,
2046,0.7,70,100,100,99.7,70,98,78,90,
2047,0.7,70,100,100,99.7,70,98,78,90,
2048,0.7,70,100,100,99.7,70,98,78,90,
2049,0.7,70,100,100,99.7,70,98,78,90,
2050,0.7,70,100,100,99.7,70,98,78,90,
2051,0.7,70,100,100,99.7,70,98,78,90,
2052,0.7,70,100,100,99.7,70,98,78,90,
2053,0.7,70,100,100,99.7,70,98,78,90,
2054,0.7,70,100,100,99.7,70,98,78,90,
2055,0.7,70,100,100,99.7,70,98,78,90,
2056,0.7,70,100,100,99.7,70,98,78,90,
2057,0.7,70,100,100,99.7,70,98,78,90,
2058,0.7,70,100,100,99.7,70,98,78,90,
2059,0.7,70,100,100,99.7,70,98,78,90,
2060,0.7,70,100,100,99.7,70,98,78,90,
2061,0.7,70,100,100,99.7,70,98,78,90,
2062,0.7,70,100,100,99.7,70,98,78,90,
